-1.421875,-1.1875,-2.78125,-2.875,0.21875,-7.5625,-3.328125,4.25,0.65625,5.03125,-1.328125,0.484375,-4.234375,-2.140625,-3.140625,-6.96875,0.515625,-1.21875,2.5625,-10.203125,-3.84375,2.109375,2.34375,-6.9375,-0.0625,-0.15625,-0.140625,-0.953125,-0.296875,-2.640625,0.828125,5.359375,-1.515625,4.125,2.140625,-0.09375,-4.0,-1.390625,-3.640625,-0.328125,-4.78125,1.140625,-9.59375,1.578125,0.25,-1.1875,2.6875,-10.078125,-0.34375,-2.84375,-2.71875,3.609375,-1.109375,0.6875,2.390625,-2.5625,-2.140625,-1.4375,5.828125,4.375,-2.765625,3.078125,-4.4375,3.140625
-5.8125,1.0625,3.71875,-11.5625,0.734375,0.890625,-1.578125,1.609375,2.9375,5.359375,-3.0,1.875,0.75,-3.015625,-9.40625,-8.71875,2.96875,0.90625,2.359375,-5.015625,0.53125,4.390625,-2.859375,-0.46875,-1.9375,-0.90625,0.875,1.25,-0.703125,-4.421875,-4.328125,5.4375,3.90625,-0.296875,4.34375,2.234375,-1.453125,-4.859375,-8.75,-1.78125,-3.0,4.90625,-8.5,5.734375,-0.296875,0.4375,-1.625,-10.25,1.6875,2.921875,-6.34375,-4.6875,-3.640625,0.015625,-1.65625,-3.828125,-3.421875,-9.375,-2.609375,4.296875,4.609375,5.59375,-3.578125,1.265625
-7.953125,1.609375,1.75,-13.265625,1.859375,2.78125,-4.171875,7.03125,-1.171875,3.875,-4.96875,-0.40625,-0.703125,3.5,-9.640625,-6.984375,1.171875,4.53125,1.578125,-5.578125,-1.109375,6.390625,4.34375,-1.9375,3.1875,1.25,-5.5,4.28125,7.75,0.46875,-3.421875,0.96875,6.3125,-0.703125,-5.65625,1.921875,3.3125,4.125,6.46875,-3.546875,3.984375,2.546875,-11.0,10.5625,3.078125,0.328125,2.1875,-14.921875,-2.40625,4.140625,-2.0,4.0,-4.140625,-4.0,5.015625,3.0,-4.296875,-5.328125,5.9375,4.234375,0.28125,5.859375,-3.4375,2.03125
-5.0625,3.0625,-1.421875,-8.96875,1.1875,-0.15625,-0.0625,3.640625,3.96875,3.140625,-2.6875,0.171875,0.390625,-1.421875,-6.875,-3.546875,0.921875,2.765625,1.453125,-0.078125,-3.640625,2.828125,-5.46875,-4.03125,2.390625,6.421875,-1.59375,-1.5,-0.078125,0.703125,-1.21875,10.09375,0.015625,-1.484375,4.640625,-4.3125,2.390625,-1.21875,-3.90625,-1.203125,-7.921875,0.9375,-10.03125,6.65625,4.375,6.640625,2.59375,-4.109375,-0.34375,3.890625,-1.703125,-3.171875,-4.71875,-6.28125,3.359375,-5.765625,2.46875,0.265625,4.0625,3.609375,1.53125,2.203125,3.6875,-0.21875
-0.359375,3.4375,-1.765625,-11.546875,3.59375,-7.015625,-0.90625,4.390625,-1.71875,0.75,-3.484375,3.84375,1.53125,1.40625,-6.359375,-6.625,-0.0625,3.75,5.8125,-0.671875,-4.015625,4.6875,2.171875,-5.390625,0.09375,2.890625,3.921875,-0.40625,3.484375,3.890625,1.890625,5.6875,-2.9375,2.34375,-2.390625,7.625,3.609375,3.515625,8.0,-2.84375,-6.203125,3.96875,-6.34375,-0.453125,-2.578125,6.515625,-1.34375,-12.53125,1.03125,-0.1875,-0.234375,3.84375,1.453125,-2.765625,0.46875,-3.65625,-10.6875,-4.21875,4.609375,-0.203125,-0.109375,3.546875,-3.53125,1.203125
-8.59375,4.25,-2.0625,-11.984375,-1.609375,5.5625,0.625,1.765625,-0.6875,1.21875,-2.3125,-2.96875,-1.765625,5.046875,-16.03125,-9.484375,0.984375,-2.359375,1.0625,-1.40625,-6.109375,10.578125,1.578125,1.4375,-2.78125,-2.984375,7.015625,5.796875,3.953125,-6.890625,1.90625,2.203125,5.015625,0.859375,-0.484375,4.84375,-3.765625,-2.84375,-0.15625,-6.390625,-2.625,6.3125,-6.796875,6.6875,0.3125,6.546875,0.953125,-14.953125,-1.453125,0.21875,-7.8125,-1.390625,-5.4375,1.0,1.75,-3.109375,-4.5,-6.71875,7.796875,5.0,1.125,8.328125,-1.265625,2.5
-12.109375,-8.5625,-4.140625,-15.40625,1.84375,-1.515625,-6.203125,6.703125,2.5,6.828125,-8.578125,-1.78125,4.59375,5.375,-8.625,-7.5,1.28125,-2.6875,-3.125,2.859375,-6.171875,8.03125,1.9375,-1.421875,4.609375,-1.640625,-1.0,2.921875,-1.6875,0.21875,-7.078125,5.21875,2.484375,0.09375,-4.75,-2.703125,0.203125,-1.890625,-0.46875,-0.640625,-1.265625,10.84375,-10.390625,9.0,2.328125,0.953125,3.078125,-11.8125,-3.8125,2.796875,3.578125,-0.90625,-4.0,-7.1875,2.578125,-5.484375,-0.234375,-8.546875,9.765625,6.890625,-2.515625,7.53125,0.53125,-4.375
-0.59375,-0.21875,-7.265625,-8.78125,1.390625,-2.40625,1.75,-2.4375,2.3125,3.125,-4.046875,-3.1875,-5.015625,-2.53125,-5.671875,-8.21875,0.421875,2.71875,0.90625,-3.40625,-8.265625,0.28125,-0.796875,-7.9375,3.5625,2.125,0.734375,-1.78125,-2.390625,-2.40625,-5.015625,11.515625,-2.078125,0.53125,2.765625,-0.046875,7.6875,0.46875,-0.859375,-1.59375,-5.5,1.921875,-2.859375,0.765625,-1.671875,3.375,2.46875,-9.46875,-3.921875,5.453125,4.65625,1.609375,2.4375,-1.25,0.453125,-7.21875,-5.171875,-2.5625,8.828125,5.625,1.65625,4.421875,-3.75,-2.703125
2.140625,4.1875,0.921875,-5.78125,0.515625,-5.234375,-0.453125,2.890625,-1.1875,3.1875,-5.828125,1.84375,-1.1875,3.296875,-5.875,-7.296875,2.203125,5.28125,3.421875,-1.28125,-3.78125,6.3125,-0.671875,-11.109375,-4.375,-0.9375,6.3125,-0.40625,3.65625,0.921875,0.546875,3.703125,0.296875,0.53125,6.65625,5.953125,5.859375,-1.828125,0.5,1.390625,-9.375,4.90625,-2.375,2.53125,1.046875,1.03125,-3.234375,-11.390625,4.484375,3.28125,-4.09375,-0.8125,-1.65625,1.734375,5.25,-4.28125,-4.65625,-4.734375,2.796875,9.125,4.578125,4.96875,-7.0625,1.453125
-3.6875,4.21875,-0.734375,-10.25,-2.625,-1.140625,-7.90625,5.78125,4.578125,10.03125,-4.484375,0.140625,0.03125,-3.046875,-13.15625,-10.4375,1.609375,5.59375,0.921875,0.1875,-6.03125,8.25,1.03125,-2.453125,3.046875,-4.921875,-0.65625,4.421875,0.40625,-1.484375,0.6875,4.53125,9.953125,1.765625,5.5625,0.03125,1.25,4.28125,-2.109375,2.4375,-5.328125,2.734375,-6.484375,9.734375,4.484375,0.859375,3.921875,-15.4375,-0.265625,6.015625,-0.796875,1.765625,0.109375,4.96875,4.859375,-5.0,-3.96875,-4.546875,5.40625,0.765625,1.078125,12.46875,-5.6875,-0.296875
